		 現役 	 29 	 21 	 8 	 29 	 21 	 8 	 10 	 8 	 2 	 2 	 1 	 1 	 17 	 12 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 36 	 28 	 8 
		 一浪 	 4 	 3 	 1 	 4 	 3 	 1 	 1 	 1 	 - 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	松山	 計 	 36 	 36 	 … 	 36 	 36 	 … 	 16 	 16 	 … 	 2 	 2 	 … 	 18 	 18 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 31 	 31 	 … 	 31 	 31 	 … 	 14 	 14 	 … 	 1 	 1 	 … 	 16 	 16 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 38 	 38 	 … 
		 一浪 	 5 	 5 	 … 	 5 	 5 	 … 	 2 	 2 	 … 	 1 	 1 	 … 	 2 	 2 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
	さいたま市立大宮北	 計 	 40 	 23 	 17 	 40 	 23 	 17 	 10 	 10 	 - 	 3 	 1 	 2 	 27 	 12 	 15 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 36 	 19 	 17 	 36 	 19 	 17 	 8 	 8 	 - 	 3 	 1 	 2 	 25 	 10 	 15 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 40 	 23 	 17 
		 一浪 	 3 	 3 	 - 	 3 	 3 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川口市立	 計 	 43 	 32 	 11 	 43 	 32 	 11 	 9 	 8 	 1 	 2 	 - 	 2 	 32 	 24 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 33 	 23 	 10 	 33 	 23 	 10 	 6 	 5 	 1 	 2 	 - 	 2 	 25 	 18 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 40 	 28 	 12 
		 一浪 	 9 	 8 	 1 	 9 	 8 	 1 	 3 	 3 	 - 	 - 	 - 	 - 	 6 	 5 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	"青山学院大学系属 浦和ルーテル学院"	 計 	 73 	 28 	 45 	 71 	 26 	 45 	 - 	 - 	 - 	 1 	 - 	 1 	 70 	 26 	 44 	 2 	 2 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 			
		 現役 	 69 	 25 	 44 	 67 	 23 	 44 	 - 	 - 	 - 	 1 	 - 	 1 	 66 	 23 	 43 	 2 	 2 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 73 	 27 	 46 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 3 	 2 	 1 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	 秋草学園 	 計 	 167 	 … 	 167 	 110 	 … 	 110 	 1 	 … 	 1 	 - 	 … 	 - 	 109 	 … 	 109 	 57 	 … 	 57 	 - 	 … 	 - 	 57 	 … 	 57 	 - 	 … 	 - 			
		 現役 	 167 	 … 	 167 	 110 	 … 	 110 	 1 	 … 	 1 	 - 	 … 	 - 	 109 	 … 	 109 	 57 	 … 	 57 	 - 	 … 	 - 	 57 	 … 	 57 	 - 	 … 	 - 	 232 	 … 	 232 
		 一浪 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	浦和明の星女子	 計 	 162 	 … 	 162 	 162 	 … 	 162 	 32 	 … 	 32 	 1 	 … 	 1 	 129 	 … 	 129 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 			
		 現役 	 138 	 … 	 138 	 138 	 … 	 138 	 27 	 … 	 27 	 - 	 … 	 - 	 111 	 … 	 111 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 169 	 … 	 169 
		 一浪 	 21 	 … 	 21 	 21 	 … 	 21 	 4 	 … 	 4 	 1 	 … 	 1 	 16 	 … 	 16 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 3 	 … 	 3 	 3 	 … 	 3 	 1 	 … 	 1 	 - 	 … 	 - 	 2 	 … 	 2 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	浦和学院	 計 	 637 	 338 	 299 	 619 	 338 	 281 	 9 	 3 	 6 	 1 	 - 	 1 	 609 	 335 	 274 	 17 	 - 	 17 	 - 	 - 	 - 	 17 	 - 	 17 	 1 	 - 	 1 			
		 現役 	 630 	 334 	 296 	 612 	 334 	 278 	 7 	 2 	 5 	 1 	 - 	 1 	 604 	 332 	 272 	 17 	 - 	 17 	 - 	 - 	 - 	 17 	 - 	 17 	 1 	 - 	 1 	 718 	 373 	 345 
		 一浪 	 2 	 - 	 2 	 2 	 - 	 2 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 5 	 4 	 1 	 5 	 4 	 1 	 1 	 1 	 - 	 - 	 - 	 - 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	浦和実業学園	 計 	 444 	 282 	 162 	 440 	 281 	 159 	 9 	 8 	 1 	 - 	 - 	 - 	 431 	 273 	 158 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 - 	 - 	 - 			
		 現役 	 434 	 272 	 162 	 430 	 271 	 159 	 8 	 7 	 1 	 - 	 - 	 - 	 422 	 264 	 158 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 - 	 - 	 - 	 508 	 316 	 192 
		 一浪 	 9 	 9 	 - 	 9 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 9 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	浦和麗明	 計 	 343 	 176 	 167 	 343 	 176 	 167 	 6 	 2 	 4 	 3 	 - 	 3 	 334 	 174 	 160 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 343 	 176 	 167 	 343 	 176 	 167 	 6 	 2 	 4 	 3 	 - 	 3 	 334 	 174 	 160 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 393 	 200 	 193 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	叡明	 計 	 428 	 231 	 197 	 421 	 230 	 191 	 2 	 1 	 1 	 1 	 1 	 - 	 418 	 228 	 190 	 7 	 1 	 6 	 - 	 - 	 - 	 7 	 1 	 6 	 - 	 - 	 - 			
		 現役 	 428 	 231 	 197 	 421 	 230 	 191 	 2 	 1 	 1 	 1 	 1 	 - 	 418 	 228 	 190 	 7 	 1 	 6 	 - 	 - 	 - 	 7 	 1 	 6 	 - 	 - 	 - 	 481 	 247 	 234 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	大妻嵐山	 計 	 109 	 … 	 109 	 104 	 … 	 104 	 1 	 … 	 1 	 - 	 … 	 - 	 103 	 … 	 103 	 5 	 … 	 5 	 - 	 … 	 - 	 5 	 … 	 5 	 - 	 … 	 - 			
		 現役 	 109 	 … 	 109 	 104 	 … 	 104 	 1 	 … 	 1 	 - 	 … 	 - 	 103 	 … 	 103 	 5 	 … 	 5 	 - 	 … 	 - 	 5 	 … 	 5 	 - 	 … 	 - 	 119 	 … 	 119 
		 一浪 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	大宮開成	 計 	 587 	 264 	 323 	 586 	 264 	 322 	 91 	 58 	 33 	 16 	 4 	 12 	 479 	 202 	 277 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 582 	 259 	 323 	 581 	 259 	 322 	 90 	 57 	 33 	 16 	 4 	 12 	 475 	 198 	 277 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 625 	 285 	 340 
		 一浪 	 4 	 4 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	開智	 計 	 483 	 273 	 210 	 483 	 273 	 210 	 105 	 69 	 36 	 7 	 3 	 4 	 371 	 201 	 170 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 434 	 236 	 198 	 434 	 236 	 198 	 95 	 62 	 33 	 7 	 3 	 4 	 332 	 171 	 161 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 546 	 311 	 235 
		 一浪 	 45 	 34 	 11 	 45 	 34 	 11 	 10 	 7 	 3 	 - 	 - 	 - 	 35 	 27 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 4 	 3 	 1 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	開智未来	 計 	 100 	 65 	 35 	 100 	 65 	 35 	 21 	 17 	 4 	 3 	 3 	 - 	 76 	 45 	 31 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 93 	 59 	 34 	 93 	 59 	 34 	 18 	 14 	 4 	 3 	 3 	 - 	 72 	 42 	 30 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 117 	 74 	 43 
		 一浪 	 7 	 6 	 1 	 7 	 6 	 1 	 3 	 3 	 - 	 - 	 - 	 - 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	春日部共栄	 計 	 400 	 192 	 208 	 395 	 190 	 205 	 44 	 22 	 22 	 14 	 4 	 10 	 337 	 164 	 173 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 1 	 1 	 - 			
		 現役 	 381 	 176 	 205 	 376 	 174 	 202 	 34 	 12 	 22 	 13 	 4 	 9 	 329 	 158 	 171 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 1 	 1 	 - 	 441 	 221 	 220 
		 一浪 	 19 	 16 	 3 	 19 	 16 	 3 	 10 	 10 	 - 	 1 	 - 	 1 	 8 	 6 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川越東	 計 	 424 	 424 	 … 	 424 	 424 	 … 	 68 	 68 	 … 	 4 	 4 	 … 	 352 	 352 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 362 	 362 	 … 	 362 	 362 	 … 	 51 	 51 	 … 	 3 	 3 	 … 	 308 	 308 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 441 	 441 	 … 
		 一浪 	 58 	 58 	 … 	 58 	 58 	 … 	 16 	 16 	 … 	 1 	 1 	 … 	 41 	 41 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 4 	 4 	 … 	 4 	 4 	 … 	 1 	 1 	 … 	 - 	 - 	 … 	 3 	 3 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
普通科	慶應義塾志木	 計 	 234 	 234 	 … 	 234 	 234 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 234 	 234 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 234 	 234 	 … 	 234 	 234 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 234 	 234 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 237 	 237 	 … 
		 一浪 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
	国際学院	 計 	 35 	 20 	 15 	 34 	 20 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 34 	 20 	 14 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 35 	 20 	 15 	 34 	 20 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 34 	 20 	 14 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 43 	 25 	 18 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	埼玉栄	 計 	 518 	 290 	 228 	 513 	 290 	 223 	 19 	 12 	 7 	 11 	 4 	 7 	 483 	 274 	 209 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 			
		 現役 	 496 	 274 	 222 	 491 	 274 	 217 	 16 	 9 	 7 	 10 	 3 	 7 	 465 	 262 	 203 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 	 589 	 320 	 269 
		 一浪 	 17 	 12 	 5 	 17 	 12 	 5 	 1 	 1 	 - 	 1 	 1 	 - 	 15 	 10 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 5 	 4 	 1 	 5 	 4 	 1 	 2 	 2 	 - 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	埼玉平成	 計 	 236 	 171 	 65 	 220 	 168 	 52 	 - 	 - 	 - 	 - 	 - 	 - 	 220 	 168 	 52 	 15 	 3 	 12 	 - 	 - 	 - 	 15 	 3 	 12 	 1 	 - 	 1 			
		 現役 	 235 	 170 	 65 	 219 	 167 	 52 	 - 	 - 	 - 	 - 	 - 	 - 	 219 	 167 	 52 	 15 	 3 	 12 	 - 	 - 	 - 	 15 	 3 	 12 	 1 	 - 	 1 	 321 	 214 	 107 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	栄北	 計 	 367 	 238 	 129 	 366 	 238 	 128 	 16 	 11 	 5 	 6 	 4 	 2 	 344 	 223 	 121 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 351 	 224 	 127 	 350 	 224 	 126 	 13 	 8 	 5 	 6 	 4 	 2 	 331 	 212 	 119 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 380 	 243 	 137 
		 一浪 	 14 	 12 	 2 	 14 	 12 	 2 	 2 	 2 	 - 	 - 	 - 	 - 	 12 	 10 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 2 	 - 	 2 	 2 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	栄東	 計 	 488 	 316 	 172 	 488 	 316 	 172 	 124 	 96 	 28 	 16 	 12 	 4 	 348 	 208 	 140 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 375 	 232 	 143 	 375 	 232 	 143 	 99 	 77 	 22 	 12 	 10 	 2 	 264 	 145 	 119 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 498 	 316 	 182 
		 一浪 	 95 	 70 	 25 	 95 	 70 	 25 	 21 	 15 	 6 	 4 	 2 	 2 	 70 	 53 	 17 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 18 	 14 	 4 	 18 	 14 	 4 	 4 	 4 	 - 	 - 	 - 	 - 	 14 	 10 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	狭山ヶ丘	 計 	 307 	 183 	 124 	 306 	 183 	 123 	 23 	 21 	 2 	 4 	 3 	 1 	 279 	 159 	 120 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 280 	 162 	 118 	 279 	 162 	 117 	 20 	 18 	 2 	 3 	 2 	 1 	 256 	 142 	 114 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 324 	 187 	 137 
		 一浪 	 26 	 21 	 5 	 26 	 21 	 5 	 3 	 3 	 - 	 1 	 1 	 - 	 22 	 17 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	自由の森学園	 計 	 99 	 52 	 47 	 93 	 51 	 42 	 - 	 - 	 - 	 2 	 1 	 1 	 91 	 50 	 41 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 3 	 1 	 2 			
		 現役 	 93 	 47 	 46 	 87 	 46 	 41 	 - 	 - 	 - 	 2 	 1 	 1 	 85 	 45 	 40 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 3 	 1 	 2 	 215 	 114 	 101 
		 一浪 	 4 	 3 	 1 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 4 	 3 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	秀明	 計 	 60 	 41 	 19 	 57 	 39 	 18 	 1 	 1 	 - 	 1 	 - 	 1 	 55 	 38 	 17 	 3 	 2 	 1 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 			
		 現役 	 41 	 26 	 15 	 39 	 25 	 14 	 1 	 1 	 - 	 1 	 - 	 1 	 37 	 24 	 13 	 2 	 1 	 1 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 	 62 	 43 	 19 
		 一浪 	 11 	 7 	 4 	 11 	 7 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 11 	 7 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 8 	 8 	 - 	 7 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 7 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 … 	 … 	 … 			
	秀明英光	 計 	 185 	 138 	 47 	 175 	 137 	 38 	 - 	 - 	 - 	 - 	 - 	 - 	 175 	 137 	 38 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 - 	 - 	 - 			
		 現役 	 185 	 138 	 47 	 175 	 137 	 38 	 - 	 - 	 - 	 - 	 - 	 - 	 175 	 137 	 38 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 - 	 - 	 - 	 307 	 223 	 84 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	淑徳与野	 計 	 346 	 … 	 346 	 346 	 … 	 346 	 30 	 … 	 30 	 12 	 … 	 12 	 304 	 … 	 304 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 			
		 現役 	 336 	 … 	 336 	 336 	 … 	 336 	 29 	 … 	 29 	 12 	 … 	 12 	 295 	 … 	 295 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 357 	 … 	 357 
		 一浪 	 9 	 … 	 9 	 9 	 … 	 9 	 1 	 … 	 1 	 - 	 … 	 - 	 8 	 … 	 8 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 … 	 1 	 1 	 … 	 1 	 - 	 … 	 - 	 - 	 … 	 - 	 1 	 … 	 1 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	城西大学付属川越	 計 	 209 	 209 	 … 	 208 	 208 	 … 	 16 	 16 	 … 	 1 	 1 	 … 	 191 	 191 	 … 	 1 	 1 	 … 	 - 	 - 	 … 	 1 	 1 	 … 	 - 	 - 	 … 			
		 現役 	 191 	 191 	 … 	 191 	 191 	 … 	 16 	 16 	 … 	 1 	 1 	 … 	 174 	 174 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 206 	 206 	 … 
		 一浪 	 18 	 18 	 … 	 17 	 17 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 17 	 17 	 … 	 1 	 1 	 … 	 - 	 - 	 … 	 1 	 1 	 … 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
	正智深谷	 計 	 309 	 216 	 93 	 304 	 215 	 89 	 7 	 2 	 5 	 2 	 - 	 2 	 295 	 213 	 82 	 4 	 - 	 4 	 - 	 - 	 - 	 4 	 - 	 4 	 1 	 1 	 - 			
